contact,month,day_of_week,campaign,pdays,previous,poutcome,id
telephone,may,fri,1,999,0,nonexistent,509
telephone,jun,fri,7,999,0,nonexistent,28066
cellular,apr,thu,3,999,0,nonexistent,4216
telephone,may,mon,2,999,1,failure,19112
cellular,jul,fri,1,999,0,nonexistent,31781
cellular,jul,tue,7,999,0,nonexistent,24317
cellular,may,wed,2,999,0,nonexistent,9378
cellular,aug,fri,1,15,1,success,28957
cellular,jul,thu,1,999,0,nonexistent,37762
cellular,jun,tue,1,999,1,failure,4535
cellular,jul,mon,5,999,0,nonexistent,2670
cellular,apr,mon,1,999,0,nonexistent,19382
cellular,jul,fri,9,999,0,nonexistent,24325
cellular,may,wed,1,999,0,nonexistent,6909
cellular,jul,thu,3,999,0,nonexistent,28277
telephone,jun,mon,3,999,0,nonexistent,20327
cellular,aug,tue,1,999,0,nonexistent,23877
cellular,may,thu,6,999,0,nonexistent,8884
cellular,jul,mon,2,999,0,nonexistent,38729
telephone,may,fri,2,999,0,nonexistent,8250
cellular,nov,tue,1,999,0,nonexistent,15754
cellular,aug,wed,2,999,0,nonexistent,16636
cellular,nov,thu,1,999,0,nonexistent,37149
telephone,may,fri,2,999,0,nonexistent,22657
cellular,jul,thu,1,999,0,nonexistent,1321
telephone,jun,tue,2,999,0,nonexistent,22212
cellular,may,mon,13,999,0,nonexistent,4886
cellular,jul,thu,2,999,0,nonexistent,5697
cellular,aug,wed,2,999,0,nonexistent,18273
telephone,jun,wed,1,999,0,nonexistent,35609
cellular,aug,thu,1,999,0,nonexistent,10131
telephone,may,tue,1,999,0,nonexistent,3099
telephone,may,fri,2,999,0,nonexistent,21525
telephone,may,tue,1,999,0,nonexistent,19108
telephone,may,tue,1,999,0,nonexistent,24486
telephone,may,mon,3,999,0,nonexistent,1594
cellular,may,tue,1,999,0,nonexistent,9933
cellular,apr,fri,1,999,0,nonexistent,3643
cellular,aug,mon,2,999,0,nonexistent,30782
cellular,may,mon,1,999,0,nonexistent,6508
cellular,may,wed,1,999,0,nonexistent,6115
cellular,jul,wed,3,999,0,nonexistent,20212
telephone,may,tue,2,999,0,nonexistent,9549
cellular,aug,mon,2,999,0,nonexistent,20640
cellular,nov,fri,7,999,0,nonexistent,8301
cellular,may,tue,2,999,1,failure,8531
telephone,jul,thu,2,999,0,nonexistent,379
cellular,may,thu,2,999,0,nonexistent,15538
cellular,sep,mon,2,6,1,success,31342
cellular,aug,tue,2,999,0,nonexistent,26112
cellular,jul,thu,3,999,0,nonexistent,16577
cellular,nov,fri,1,999,1,failure,38332
cellular,jul,mon,6,999,0,nonexistent,30261
cellular,may,tue,1,999,0,nonexistent,9923
cellular,jul,tue,2,999,0,nonexistent,34416
cellular,may,thu,1,999,1,failure,25807
cellular,apr,mon,1,999,1,failure,10432
cellular,jul,thu,1,999,0,nonexistent,15841
telephone,jul,tue,1,999,0,nonexistent,12370
cellular,aug,thu,3,4,1,success,30220
cellular,jul,thu,23,999,0,nonexistent,8299
cellular,may,fri,3,999,0,nonexistent,27427
cellular,oct,thu,5,999,1,failure,13728
cellular,apr,thu,1,999,1,failure,20481
cellular,may,thu,2,999,0,nonexistent,13390
cellular,aug,mon,2,999,0,nonexistent,7404
telephone,may,wed,2,999,0,nonexistent,21153
telephone,jun,mon,3,999,0,nonexistent,3339
cellular,mar,mon,2,999,0,nonexistent,34325
cellular,apr,tue,2,999,0,nonexistent,17616
cellular,jul,mon,1,999,0,nonexistent,9686
cellular,jul,tue,1,999,0,nonexistent,5112
cellular,dec,fri,3,999,0,nonexistent,2759
cellular,may,thu,4,999,1,failure,56
cellular,aug,wed,4,999,0,nonexistent,40559
telephone,may,thu,1,999,0,nonexistent,20884
telephone,jun,thu,1,999,0,nonexistent,16149
telephone,jun,mon,4,999,0,nonexistent,15935
cellular,oct,mon,1,999,0,nonexistent,11442
cellular,nov,wed,1,999,0,nonexistent,1176
cellular,jul,wed,1,999,0,nonexistent,32362
cellular,aug,wed,1,999,0,nonexistent,32835
cellular,apr,tue,1,999,1,failure,12434
cellular,oct,wed,1,8,3,failure,3750
telephone,may,wed,1,999,0,nonexistent,23120
cellular,apr,mon,5,999,0,nonexistent,23159
telephone,nov,wed,1,999,0,nonexistent,7614
telephone,dec,wed,8,999,0,nonexistent,13068
cellular,nov,fri,1,999,3,failure,28438
cellular,aug,tue,1,999,1,failure,2994
cellular,aug,thu,2,999,0,nonexistent,30915
telephone,may,wed,2,999,0,nonexistent,25157
cellular,aug,mon,3,999,0,nonexistent,11136
cellular,jul,wed,7,999,0,nonexistent,30071
cellular,jul,fri,5,999,0,nonexistent,37955
cellular,jul,wed,3,999,0,nonexistent,39513
telephone,may,wed,3,999,0,nonexistent,8373
cellular,aug,mon,2,999,0,nonexistent,35734
cellular,may,fri,1,999,0,nonexistent,17895
cellular,aug,thu,2,999,0,nonexistent,37307
telephone,aug,thu,1,999,0,nonexistent,36923
cellular,aug,fri,5,999,0,nonexistent,37375
cellular,apr,mon,1,999,0,nonexistent,24256
telephone,may,tue,2,999,0,nonexistent,12905
cellular,aug,fri,1,999,0,nonexistent,20744
cellular,may,mon,2,999,0,nonexistent,23815
cellular,aug,mon,1,999,0,nonexistent,5457
telephone,may,wed,1,999,0,nonexistent,20445
cellular,aug,wed,2,999,0,nonexistent,23597
cellular,nov,wed,1,999,0,nonexistent,39808
cellular,aug,tue,3,999,1,failure,19785
telephone,jun,mon,4,999,0,nonexistent,36201
telephone,may,thu,2,999,0,nonexistent,39902
cellular,nov,wed,1,999,0,nonexistent,17324
telephone,may,thu,5,999,0,nonexistent,7532
cellular,jul,tue,1,999,0,nonexistent,37656
telephone,may,wed,1,999,0,nonexistent,28297
telephone,jun,mon,1,999,0,nonexistent,37377
telephone,jul,mon,1,999,0,nonexistent,15607
cellular,jul,thu,1,999,0,nonexistent,41142
telephone,may,thu,1,999,0,nonexistent,29300
cellular,nov,fri,5,999,0,nonexistent,35085
telephone,may,fri,3,999,0,nonexistent,18348
telephone,may,tue,6,999,0,nonexistent,3693
cellular,aug,mon,8,4,1,success,37596
telephone,jun,mon,1,999,0,nonexistent,33411
cellular,oct,tue,1,999,0,nonexistent,4374
telephone,oct,mon,3,999,1,failure,17884
telephone,jun,wed,1,999,0,nonexistent,6253
cellular,jul,wed,1,999,0,nonexistent,36404
cellular,may,fri,1,999,1,failure,40670
cellular,jul,mon,3,999,0,nonexistent,15874
telephone,may,tue,3,999,0,nonexistent,29396
telephone,may,wed,12,999,0,nonexistent,15621
cellular,jul,fri,2,999,0,nonexistent,9650
cellular,aug,tue,2,999,0,nonexistent,12603
telephone,jul,tue,7,999,0,nonexistent,20601
cellular,oct,tue,1,999,0,nonexistent,37876
telephone,may,thu,2,999,0,nonexistent,13970
telephone,may,wed,2,999,0,nonexistent,21694
telephone,may,fri,8,999,1,failure,12192
cellular,nov,thu,3,999,0,nonexistent,40171
cellular,aug,mon,2,999,0,nonexistent,15493
cellular,nov,thu,3,999,1,failure,19340
cellular,jul,wed,1,999,0,nonexistent,15372
telephone,jun,mon,2,999,0,nonexistent,13037
cellular,aug,fri,1,999,0,nonexistent,8897
cellular,jul,tue,1,999,0,nonexistent,36780
telephone,may,mon,3,999,0,nonexistent,31552
telephone,jun,thu,2,999,0,nonexistent,40938
cellular,jul,thu,1,999,0,nonexistent,546
telephone,jun,mon,3,999,0,nonexistent,10716
cellular,jul,fri,4,999,0,nonexistent,336
cellular,aug,fri,1,999,0,nonexistent,20222
cellular,may,mon,1,3,3,success,13917
telephone,oct,mon,2,999,0,nonexistent,17377
telephone,jun,thu,2,999,0,nonexistent,6544
telephone,may,thu,2,999,0,nonexistent,37991
cellular,aug,thu,1,999,0,nonexistent,2912
cellular,may,thu,2,999,0,nonexistent,2534
cellular,nov,mon,1,999,0,nonexistent,34677
telephone,jun,thu,2,999,0,nonexistent,33362
cellular,jul,tue,2,999,0,nonexistent,38310
telephone,jul,thu,6,999,0,nonexistent,31167
telephone,jun,wed,6,999,0,nonexistent,24532
cellular,may,mon,4,999,0,nonexistent,7480
cellular,oct,fri,2,999,0,nonexistent,20472
cellular,mar,tue,3,999,0,nonexistent,4766
cellular,jul,mon,3,999,0,nonexistent,21611
cellular,jun,thu,1,999,0,nonexistent,31044
cellular,aug,mon,3,999,0,nonexistent,34672
telephone,may,mon,7,999,0,nonexistent,1647
cellular,aug,tue,2,999,0,nonexistent,13022
telephone,may,mon,5,999,0,nonexistent,39595
telephone,may,fri,1,999,0,nonexistent,25752
cellular,nov,wed,1,999,0,nonexistent,26953
telephone,jun,fri,1,999,0,nonexistent,28282
telephone,may,fri,1,999,0,nonexistent,23586
telephone,jun,fri,1,999,0,nonexistent,8998
cellular,aug,mon,4,999,0,nonexistent,36566
cellular,aug,thu,1,999,0,nonexistent,5859
cellular,aug,mon,1,999,0,nonexistent,6307
cellular,may,thu,3,999,0,nonexistent,37002
cellular,may,fri,4,999,1,failure,29590
cellular,jul,mon,2,999,0,nonexistent,32602
telephone,may,tue,6,999,0,nonexistent,40224
telephone,may,wed,2,999,0,nonexistent,8881
cellular,aug,tue,3,999,0,nonexistent,14112
cellular,apr,wed,1,999,1,failure,4121
cellular,aug,thu,3,999,0,nonexistent,35771
telephone,jun,thu,31,999,0,nonexistent,4629
cellular,jul,wed,2,999,0,nonexistent,2064
cellular,jul,fri,3,999,0,nonexistent,5964
cellular,may,mon,1,999,1,failure,292
cellular,jun,tue,1,999,1,failure,13466
cellular,nov,mon,1,999,0,nonexistent,24739
telephone,may,thu,2,999,0,nonexistent,34294
telephone,jun,wed,1,999,0,nonexistent,8314
cellular,jun,wed,1,999,0,nonexistent,21709
telephone,may,mon,1,999,0,nonexistent,16188
telephone,may,wed,2,999,0,nonexistent,34878
telephone,may,mon,1,999,0,nonexistent,8195
telephone,jun,mon,2,999,0,nonexistent,25578
telephone,may,mon,4,999,0,nonexistent,37764
cellular,sep,thu,1,999,0,nonexistent,22323
cellular,jul,thu,3,999,0,nonexistent,21127
telephone,may,wed,1,999,0,nonexistent,16260
cellular,jul,thu,4,999,0,nonexistent,36756
cellular,jul,mon,2,999,0,nonexistent,17244
cellular,nov,wed,3,999,0,nonexistent,14152
telephone,jun,mon,2,999,0,nonexistent,14442
cellular,apr,mon,2,999,2,failure,24331
telephone,jun,fri,3,999,0,nonexistent,23317
cellular,aug,mon,4,999,0,nonexistent,13137
cellular,jul,thu,1,999,0,nonexistent,13048
telephone,may,wed,6,999,0,nonexistent,23360
telephone,jun,wed,1,999,0,nonexistent,13257
cellular,aug,thu,1,999,0,nonexistent,2427
cellular,aug,mon,3,999,0,nonexistent,6793
telephone,jul,mon,1,999,0,nonexistent,12721
telephone,may,fri,2,999,0,nonexistent,17669
telephone,jun,thu,7,999,0,nonexistent,35594
cellular,nov,mon,2,999,1,failure,12515
telephone,nov,tue,1,999,0,nonexistent,31575
cellular,aug,mon,2,999,0,nonexistent,14158
cellular,nov,mon,2,999,0,nonexistent,23078
cellular,jul,wed,3,999,0,nonexistent,27947
telephone,may,mon,1,999,0,nonexistent,34111
telephone,may,fri,2,999,0,nonexistent,11090
telephone,may,thu,1,999,0,nonexistent,8423
telephone,jun,mon,4,999,0,nonexistent,34350
cellular,nov,thu,1,999,0,nonexistent,19174
cellular,aug,tue,2,999,0,nonexistent,13511
cellular,jul,wed,3,999,1,failure,39294
telephone,jun,wed,1,999,0,nonexistent,7209
cellular,apr,wed,2,999,0,nonexistent,38874
cellular,aug,thu,12,999,0,nonexistent,8858
cellular,aug,tue,2,999,0,nonexistent,39348
telephone,may,fri,2,999,0,nonexistent,30586
telephone,jun,mon,10,999,0,nonexistent,5275
cellular,may,tue,2,3,2,success,33880
cellular,nov,tue,1,999,0,nonexistent,37839
telephone,jun,mon,4,999,0,nonexistent,19113
telephone,mar,mon,1,999,1,failure,1557
cellular,apr,thu,1,999,0,nonexistent,2751
cellular,jul,mon,4,999,0,nonexistent,23287
telephone,may,thu,2,999,0,nonexistent,34711
cellular,aug,tue,2,999,0,nonexistent,1222
telephone,may,fri,1,999,0,nonexistent,34372
cellular,jul,fri,5,999,0,nonexistent,16820
cellular,mar,mon,3,999,0,nonexistent,18655
cellular,may,mon,1,999,0,nonexistent,39464
telephone,may,wed,2,999,0,nonexistent,20915
cellular,aug,thu,1,999,0,nonexistent,15035
cellular,jul,wed,3,999,0,nonexistent,28031
telephone,may,thu,3,999,0,nonexistent,39332
cellular,apr,thu,1,999,0,nonexistent,429
telephone,jun,wed,4,999,0,nonexistent,482
telephone,may,wed,1,999,0,nonexistent,31372
cellular,jul,tue,8,999,0,nonexistent,39370
cellular,mar,tue,1,6,3,success,25694
cellular,jul,thu,1,999,0,nonexistent,25404
cellular,may,fri,3,999,0,nonexistent,22456
cellular,nov,thu,1,999,2,failure,2002
cellular,jul,fri,2,999,0,nonexistent,25162
telephone,nov,mon,1,999,0,nonexistent,38491
cellular,may,tue,2,999,1,failure,12188
telephone,may,fri,1,999,0,nonexistent,35493
cellular,nov,fri,2,999,1,failure,39025
cellular,may,wed,5,999,1,failure,7929
telephone,may,wed,2,999,0,nonexistent,23313
telephone,may,wed,1,999,0,nonexistent,17532
cellular,may,tue,2,999,0,nonexistent,17846
cellular,aug,tue,2,999,0,nonexistent,9348
cellular,may,mon,2,999,1,failure,39550
cellular,aug,wed,1,999,0,nonexistent,30113
cellular,jul,mon,2,12,1,success,37958
telephone,sep,mon,1,999,0,nonexistent,22078
cellular,aug,mon,3,999,0,nonexistent,4658
telephone,may,mon,1,999,0,nonexistent,31266
cellular,jul,wed,8,999,0,nonexistent,37136
cellular,apr,wed,2,999,0,nonexistent,25285
cellular,may,thu,1,999,0,nonexistent,27395
telephone,may,wed,3,999,0,nonexistent,17365
cellular,aug,mon,2,999,0,nonexistent,2870
cellular,apr,thu,1,999,0,nonexistent,21118
telephone,may,fri,4,999,0,nonexistent,16911
cellular,may,thu,1,999,0,nonexistent,22076
telephone,jun,fri,4,999,0,nonexistent,9448
telephone,jun,tue,5,999,0,nonexistent,12239
cellular,may,mon,2,999,0,nonexistent,16783
telephone,may,thu,4,999,0,nonexistent,18130
cellular,aug,wed,1,999,0,nonexistent,8955
cellular,aug,tue,2,999,0,nonexistent,35943
cellular,sep,mon,2,999,0,nonexistent,35143
cellular,may,wed,2,999,1,failure,25287
cellular,may,fri,2,999,0,nonexistent,27596
telephone,may,fri,2,999,0,nonexistent,12302
cellular,may,wed,4,999,1,failure,37578
cellular,apr,wed,1,999,0,nonexistent,20781
cellular,apr,mon,3,999,0,nonexistent,31267
cellular,jul,thu,1,999,0,nonexistent,8611
cellular,jul,thu,1,999,0,nonexistent,8826
cellular,aug,mon,6,999,0,nonexistent,2962
cellular,nov,wed,1,999,0,nonexistent,31111
cellular,jul,fri,2,999,0,nonexistent,19723
cellular,aug,fri,1,999,1,failure,8331
cellular,nov,wed,2,999,0,nonexistent,27521
telephone,jun,mon,7,999,0,nonexistent,30720
cellular,nov,thu,2,999,0,nonexistent,20457
telephone,may,tue,5,999,0,nonexistent,26642
cellular,may,thu,1,999,0,nonexistent,31113
cellular,aug,tue,1,999,0,nonexistent,37252
cellular,jul,tue,2,999,0,nonexistent,21200
cellular,aug,fri,1,999,0,nonexistent,14009
telephone,may,tue,6,999,0,nonexistent,23952
cellular,may,wed,1,999,1,failure,10036
cellular,jul,wed,2,6,2,success,5811
cellular,may,wed,1,999,1,failure,39629
cellular,apr,fri,2,999,0,nonexistent,38600
cellular,aug,mon,1,999,0,nonexistent,38728
telephone,jul,wed,1,999,0,nonexistent,17240
cellular,jul,wed,10,999,0,nonexistent,16827
cellular,may,wed,1,999,1,failure,14179
telephone,may,fri,1,999,0,nonexistent,37599
cellular,jul,mon,1,999,0,nonexistent,15321
telephone,jul,wed,5,999,0,nonexistent,11364
telephone,jun,thu,10,999,0,nonexistent,28442
cellular,may,fri,1,999,0,nonexistent,39556
cellular,nov,mon,1,999,0,nonexistent,33559
cellular,jul,thu,5,999,0,nonexistent,35079
telephone,may,thu,1,999,0,nonexistent,12713
telephone,may,mon,5,999,0,nonexistent,1606
cellular,jul,tue,3,999,0,nonexistent,12022
cellular,nov,tue,2,999,0,nonexistent,11720
telephone,jun,tue,1,999,0,nonexistent,101
cellular,may,thu,1,999,0,nonexistent,10890
cellular,may,wed,1,999,0,nonexistent,40056
telephone,may,tue,1,999,0,nonexistent,36078
telephone,may,tue,2,999,0,nonexistent,36349
cellular,may,tue,1,999,0,nonexistent,23991
cellular,may,thu,3,999,0,nonexistent,12815
cellular,may,thu,1,999,0,nonexistent,33261
cellular,may,mon,2,999,0,nonexistent,29843
cellular,nov,fri,1,999,0,nonexistent,27914
cellular,may,mon,1,999,0,nonexistent,20447
cellular,aug,tue,2,999,0,nonexistent,18599
cellular,nov,thu,3,999,0,nonexistent,6746
cellular,aug,tue,2,999,0,nonexistent,27327
telephone,jun,mon,2,999,0,nonexistent,13804
telephone,jun,tue,1,999,0,nonexistent,6099
cellular,aug,mon,2,999,0,nonexistent,13114
cellular,nov,tue,2,1,1,success,9557
cellular,jul,tue,1,999,0,nonexistent,37864
cellular,jul,mon,1,999,0,nonexistent,26491
cellular,nov,thu,1,7,1,success,19003
telephone,nov,mon,1,999,0,nonexistent,17215
telephone,may,fri,5,999,0,nonexistent,29068
telephone,may,fri,2,999,0,nonexistent,3893
cellular,aug,thu,3,999,0,nonexistent,33178
cellular,apr,thu,3,999,0,nonexistent,10556
cellular,jul,thu,1,999,0,nonexistent,25099
telephone,jul,fri,2,999,0,nonexistent,4652
telephone,jun,tue,2,999,0,nonexistent,31187
telephone,jul,thu,12,999,0,nonexistent,29852
telephone,may,tue,1,999,0,nonexistent,35645
cellular,may,fri,10,999,0,nonexistent,6976
telephone,jun,tue,1,999,0,nonexistent,17719
telephone,jun,thu,1,999,1,failure,17538
telephone,may,tue,3,999,0,nonexistent,36474
telephone,may,fri,1,999,0,nonexistent,30516
cellular,may,fri,2,3,2,success,32521
telephone,may,fri,1,999,0,nonexistent,6697
cellular,apr,thu,1,999,0,nonexistent,31358
cellular,jul,mon,3,999,0,nonexistent,33537
cellular,jun,mon,1,999,0,nonexistent,7013
cellular,may,thu,3,999,0,nonexistent,16292
cellular,may,thu,1,999,0,nonexistent,31237
cellular,oct,tue,2,999,1,failure,5938
telephone,may,fri,1,999,0,nonexistent,14427
cellular,may,wed,1,12,1,success,20620
cellular,jul,fri,1,999,0,nonexistent,3220
cellular,jun,fri,1,999,0,nonexistent,25947
cellular,may,fri,1,999,0,nonexistent,41103
cellular,aug,mon,2,6,1,success,40610
cellular,apr,wed,5,999,0,nonexistent,32875
telephone,may,thu,1,999,0,nonexistent,26111
telephone,may,wed,1,999,0,nonexistent,29504
cellular,jul,tue,4,999,0,nonexistent,30154
telephone,may,fri,2,999,0,nonexistent,34057
telephone,jul,mon,3,999,0,nonexistent,37768
telephone,nov,tue,1,999,0,nonexistent,21690
cellular,apr,fri,2,999,0,nonexistent,27541
telephone,may,tue,3,999,0,nonexistent,31330
cellular,nov,wed,1,999,1,failure,36997
cellular,jul,tue,2,999,0,nonexistent,4127
cellular,jul,thu,2,999,0,nonexistent,37902
cellular,nov,fri,3,999,1,failure,20419
cellular,aug,wed,2,999,0,nonexistent,29331
cellular,nov,wed,2,999,0,nonexistent,27816
telephone,jun,mon,2,999,0,nonexistent,27582
telephone,may,mon,1,999,0,nonexistent,5481
telephone,nov,wed,1,999,0,nonexistent,2373
cellular,may,fri,2,999,1,failure,12458
cellular,nov,tue,1,999,0,nonexistent,9057
cellular,aug,tue,1,999,0,nonexistent,8303
cellular,aug,tue,2,999,0,nonexistent,10301
cellular,apr,wed,3,999,1,failure,33722
cellular,aug,mon,4,999,0,nonexistent,23690
telephone,jun,thu,1,999,0,nonexistent,13172
telephone,may,mon,3,999,0,nonexistent,40716
cellular,may,thu,1,999,1,failure,35160
telephone,may,wed,1,999,0,nonexistent,40522
cellular,jul,tue,5,999,0,nonexistent,5936
telephone,jun,mon,6,999,0,nonexistent,31258
cellular,jul,wed,3,999,0,nonexistent,36652
cellular,may,mon,1,999,0,nonexistent,4504
cellular,aug,mon,1,999,1,failure,16916
cellular,nov,fri,5,999,0,nonexistent,37799
telephone,may,mon,2,999,0,nonexistent,38556
telephone,jun,fri,6,999,0,nonexistent,29838
cellular,may,wed,4,999,1,failure,25250
cellular,apr,mon,2,999,0,nonexistent,21873
cellular,nov,fri,8,999,0,nonexistent,20392
telephone,may,mon,1,999,0,nonexistent,37519
cellular,aug,mon,2,999,0,nonexistent,2745
cellular,may,thu,2,999,0,nonexistent,32341
telephone,may,mon,1,999,0,nonexistent,2188
telephone,may,mon,1,999,0,nonexistent,1522
cellular,may,mon,2,11,1,success,30454
telephone,may,wed,2,999,0,nonexistent,32975
cellular,may,tue,1,999,0,nonexistent,40887
telephone,jun,wed,4,999,0,nonexistent,15482
cellular,nov,fri,1,999,0,nonexistent,17920
cellular,may,thu,2,999,0,nonexistent,22032
telephone,may,wed,2,999,0,nonexistent,4983
telephone,jun,thu,1,999,0,nonexistent,37644
telephone,may,fri,13,999,0,nonexistent,27451
telephone,may,tue,3,999,0,nonexistent,14835
cellular,apr,mon,5,999,1,failure,15252
telephone,may,wed,1,999,0,nonexistent,17838
telephone,may,fri,5,999,0,nonexistent,16554
telephone,jun,fri,7,999,0,nonexistent,20557
cellular,apr,thu,1,999,0,nonexistent,38704
cellular,sep,thu,1,1,1,success,22898
telephone,may,wed,3,999,0,nonexistent,14925
telephone,jun,thu,2,999,0,nonexistent,8319
cellular,may,tue,1,999,0,nonexistent,24545
telephone,may,wed,1,999,0,nonexistent,7761
telephone,may,tue,1,999,0,nonexistent,4279
cellular,may,wed,1,999,0,nonexistent,28048
cellular,jul,wed,1,999,0,nonexistent,25456
telephone,may,wed,2,999,0,nonexistent,36713
cellular,jul,wed,1,999,0,nonexistent,27029
cellular,may,mon,3,999,0,nonexistent,4029
cellular,nov,tue,2,999,1,failure,38498
cellular,mar,tue,2,999,0,nonexistent,19752
cellular,oct,wed,1,999,1,failure,26031
cellular,jul,fri,2,999,0,nonexistent,21087
telephone,may,fri,4,999,0,nonexistent,33807
telephone,jul,fri,1,999,0,nonexistent,39698
cellular,jul,tue,4,999,0,nonexistent,35253
cellular,aug,wed,2,4,1,success,10879
cellular,may,thu,2,999,0,nonexistent,21868
telephone,jun,tue,3,999,0,nonexistent,9711
cellular,aug,thu,1,999,0,nonexistent,16091
cellular,may,tue,4,999,1,failure,35511
cellular,jun,tue,1,999,1,failure,12925
telephone,aug,thu,4,999,0,nonexistent,12351
telephone,jun,thu,1,999,0,nonexistent,18636
cellular,aug,tue,4,999,0,nonexistent,34799
cellular,jul,tue,5,999,0,nonexistent,9920
cellular,nov,tue,2,999,1,failure,19390
cellular,nov,thu,4,999,0,nonexistent,28996
telephone,may,fri,1,999,0,nonexistent,28810
cellular,may,fri,1,999,1,failure,24244
cellular,jul,mon,5,999,0,nonexistent,33522
cellular,nov,thu,1,999,0,nonexistent,15436
cellular,jul,tue,1,999,0,nonexistent,4801
cellular,aug,thu,1,999,0,nonexistent,25186
cellular,aug,fri,1,13,1,success,2443
telephone,may,wed,4,999,0,nonexistent,13245
telephone,may,tue,1,999,0,nonexistent,2645
