contact,month,day_of_week,campaign,pdays,previous,poutcome,id
cellular,nov,thu,1,999,0,nonexistent,32033
telephone,may,fri,1,999,0,nonexistent,6830
cellular,jul,mon,3,999,0,nonexistent,32728
telephone,jul,fri,1,999,0,nonexistent,7549
telephone,jun,mon,2,999,0,nonexistent,6436
cellular,may,tue,1,999,0,nonexistent,22891
cellular,nov,tue,2,999,2,failure,40737
cellular,mar,thu,3,999,1,failure,30366
cellular,may,thu,2,10,1,success,21181
cellular,may,fri,1,999,1,failure,4743
cellular,aug,fri,1,999,0,nonexistent,39268
cellular,may,tue,2,999,0,nonexistent,31148
telephone,may,mon,1,999,0,nonexistent,7070
telephone,may,wed,1,999,0,nonexistent,603
cellular,aug,tue,1,999,0,nonexistent,21249
cellular,nov,wed,2,999,0,nonexistent,2706
cellular,may,tue,1,999,0,nonexistent,33342
telephone,may,tue,2,999,0,nonexistent,5864
telephone,jun,tue,3,999,0,nonexistent,9371
cellular,nov,fri,2,999,0,nonexistent,30474
telephone,jul,thu,1,999,0,nonexistent,39423
telephone,may,tue,6,999,0,nonexistent,14184
telephone,oct,thu,1,999,0,nonexistent,35548
cellular,jul,tue,4,999,0,nonexistent,30091
telephone,may,tue,2,999,0,nonexistent,12789
cellular,aug,mon,2,999,0,nonexistent,39339
cellular,nov,fri,1,999,0,nonexistent,33627
telephone,may,tue,3,999,1,failure,11359
cellular,aug,thu,1,999,0,nonexistent,30364
cellular,jun,fri,1,999,0,nonexistent,26204
telephone,may,thu,1,999,0,nonexistent,40159
telephone,jun,tue,1,999,0,nonexistent,14575
telephone,may,tue,2,999,0,nonexistent,21330
cellular,aug,thu,2,999,0,nonexistent,21018
cellular,may,thu,3,999,1,failure,7449
cellular,jul,fri,2,999,0,nonexistent,20119
cellular,jul,thu,1,999,0,nonexistent,29617
telephone,may,thu,1,999,0,nonexistent,35125
telephone,jun,thu,1,999,0,nonexistent,33001
telephone,may,thu,3,999,0,nonexistent,21102
telephone,may,fri,4,999,0,nonexistent,11128
cellular,jul,fri,4,999,0,nonexistent,14521
cellular,jul,mon,3,999,0,nonexistent,28868
cellular,jul,wed,2,999,0,nonexistent,37860
telephone,jun,wed,1,999,0,nonexistent,1443
cellular,aug,mon,1,999,0,nonexistent,14124
telephone,jun,mon,1,999,0,nonexistent,16379
cellular,may,wed,1,999,0,nonexistent,34755
cellular,nov,wed,1,999,0,nonexistent,34756
telephone,jun,wed,1,999,0,nonexistent,29248
telephone,may,wed,4,999,0,nonexistent,10199
telephone,jun,thu,3,999,0,nonexistent,8717
telephone,jun,thu,2,999,0,nonexistent,25019
cellular,may,mon,1,999,1,failure,19477
cellular,may,mon,4,999,1,failure,18167
telephone,jun,thu,2,999,0,nonexistent,8286
cellular,nov,thu,2,999,0,nonexistent,28609
cellular,aug,tue,1,999,0,nonexistent,15535
cellular,jul,fri,1,999,0,nonexistent,18644
cellular,jul,thu,5,999,0,nonexistent,10625
cellular,may,thu,2,999,1,failure,33325
cellular,may,mon,2,999,0,nonexistent,25938
cellular,jul,thu,2,999,0,nonexistent,40393
telephone,jun,tue,3,999,0,nonexistent,27978
cellular,aug,mon,3,999,0,nonexistent,28177
cellular,apr,wed,7,999,0,nonexistent,1972
cellular,nov,tue,1,999,0,nonexistent,14438
telephone,jun,thu,1,999,0,nonexistent,28630
cellular,may,fri,5,999,0,nonexistent,19664
cellular,aug,thu,1,999,0,nonexistent,6681
cellular,apr,mon,2,999,0,nonexistent,13468
telephone,may,wed,1,999,0,nonexistent,21999
cellular,may,tue,1,999,0,nonexistent,8149
cellular,aug,fri,3,999,0,nonexistent,35172
cellular,nov,wed,1,5,1,success,31369
cellular,aug,thu,3,999,0,nonexistent,32014
cellular,apr,thu,1,999,0,nonexistent,12459
cellular,jul,fri,2,999,0,nonexistent,11562
cellular,aug,fri,7,999,0,nonexistent,33667
telephone,jul,tue,1,999,0,nonexistent,18383
cellular,jun,wed,1,999,1,failure,22710
cellular,may,fri,3,999,1,failure,39262
telephone,may,mon,5,999,0,nonexistent,17160
telephone,may,mon,2,999,0,nonexistent,31222
cellular,aug,wed,2,999,0,nonexistent,6472
cellular,jul,mon,4,999,0,nonexistent,23005
cellular,may,thu,1,999,0,nonexistent,28696
cellular,aug,mon,1,999,0,nonexistent,40205
telephone,jun,tue,3,999,0,nonexistent,22589
cellular,jul,mon,1,999,0,nonexistent,9160
telephone,may,wed,3,999,0,nonexistent,23906
cellular,may,wed,3,999,0,nonexistent,1547
cellular,nov,mon,1,3,1,success,778
cellular,sep,tue,1,999,1,failure,37148
cellular,nov,fri,2,999,0,nonexistent,18329
telephone,jun,tue,5,999,0,nonexistent,36318
cellular,jul,mon,1,999,0,nonexistent,23057
cellular,jul,mon,2,999,0,nonexistent,17259
cellular,jul,fri,2,999,0,nonexistent,6322
cellular,aug,tue,4,999,0,nonexistent,30085
telephone,jul,wed,1,999,0,nonexistent,8695
cellular,nov,thu,2,999,0,nonexistent,23299
cellular,may,fri,3,999,0,nonexistent,39603
cellular,may,wed,2,999,0,nonexistent,40665
telephone,may,tue,4,999,0,nonexistent,13005
cellular,may,fri,2,999,0,nonexistent,22234
telephone,may,thu,1,999,0,nonexistent,21019
cellular,may,thu,1,999,0,nonexistent,39410
telephone,jun,thu,3,999,0,nonexistent,33234
cellular,apr,wed,2,999,1,failure,15980
cellular,nov,thu,2,999,0,nonexistent,9508
cellular,may,tue,5,999,1,failure,33462
telephone,may,mon,4,999,0,nonexistent,40464
cellular,aug,wed,1,999,0,nonexistent,38620
telephone,jul,tue,1,999,0,nonexistent,10970
telephone,jun,fri,1,999,0,nonexistent,4376
cellular,may,thu,1,999,0,nonexistent,15058
telephone,may,fri,1,999,0,nonexistent,19191
cellular,aug,tue,3,999,0,nonexistent,5956
cellular,jul,wed,1,999,0,nonexistent,40193
telephone,may,mon,1,999,0,nonexistent,5538
cellular,oct,wed,2,4,2,success,17844
cellular,mar,mon,2,999,0,nonexistent,12310
telephone,nov,fri,1,999,0,nonexistent,28384
cellular,aug,wed,2,999,0,nonexistent,28163
cellular,aug,tue,2,999,0,nonexistent,32218
telephone,jun,wed,4,999,0,nonexistent,37346
cellular,may,mon,1,999,1,failure,26865
cellular,jul,mon,4,999,0,nonexistent,21909
cellular,jun,mon,2,999,1,failure,24630
cellular,may,fri,1,999,0,nonexistent,8084
cellular,jul,wed,1,999,0,nonexistent,30848
cellular,may,thu,2,999,0,nonexistent,18904
cellular,apr,fri,1,999,0,nonexistent,614
telephone,jun,tue,8,999,0,nonexistent,16896
cellular,jun,fri,2,999,0,nonexistent,38552
telephone,may,wed,1,999,0,nonexistent,13828
cellular,nov,wed,3,999,1,failure,8714
cellular,may,tue,1,999,1,failure,3338
cellular,nov,wed,1,999,0,nonexistent,6209
telephone,apr,wed,2,999,1,failure,10947
telephone,jul,fri,3,999,0,nonexistent,39761
cellular,nov,wed,1,999,0,nonexistent,30224
cellular,jul,wed,1,999,0,nonexistent,37431
cellular,jun,mon,3,999,0,nonexistent,10530
telephone,may,fri,4,999,0,nonexistent,27446
cellular,aug,tue,5,999,0,nonexistent,21008
cellular,jul,wed,1,999,0,nonexistent,37994
cellular,may,fri,2,999,2,failure,16716
cellular,may,wed,3,999,0,nonexistent,18042
cellular,nov,tue,2,999,0,nonexistent,25143
telephone,jun,thu,1,999,0,nonexistent,35538
cellular,aug,thu,1,999,1,failure,9685
cellular,may,thu,1,999,0,nonexistent,37260
telephone,may,wed,1,999,0,nonexistent,30750
telephone,jun,tue,5,999,0,nonexistent,29536
cellular,nov,thu,2,999,1,failure,24692
telephone,may,tue,1,999,0,nonexistent,22654
cellular,sep,fri,3,999,0,nonexistent,445
telephone,jun,thu,2,999,0,nonexistent,9260
telephone,oct,thu,1,999,0,nonexistent,11547
telephone,may,tue,2,999,0,nonexistent,7760
telephone,jun,fri,1,999,0,nonexistent,28426
cellular,apr,wed,3,999,0,nonexistent,27026
cellular,aug,tue,1,999,0,nonexistent,15967
cellular,nov,thu,1,999,1,failure,23126
telephone,may,tue,1,999,0,nonexistent,29182
telephone,aug,tue,1,999,0,nonexistent,39194
cellular,may,tue,1,3,2,success,26278
cellular,may,thu,3,999,0,nonexistent,20745
cellular,may,thu,1,999,0,nonexistent,6561
telephone,jun,tue,1,999,0,nonexistent,4071
telephone,may,wed,1,999,0,nonexistent,8411
telephone,may,wed,2,999,0,nonexistent,36372
cellular,mar,thu,2,999,0,nonexistent,9181
cellular,jul,tue,3,999,0,nonexistent,13644
cellular,may,mon,7,999,0,nonexistent,1985
telephone,aug,mon,1,999,0,nonexistent,28359
cellular,may,fri,1,999,0,nonexistent,35119
cellular,may,fri,1,999,1,failure,17050
cellular,oct,wed,1,999,0,nonexistent,11823
telephone,may,mon,1,999,0,nonexistent,39660
cellular,jul,wed,1,999,0,nonexistent,27968
cellular,may,tue,3,999,1,failure,11745
cellular,nov,tue,2,999,0,nonexistent,12226
cellular,may,fri,1,999,0,nonexistent,34559
telephone,may,fri,5,999,0,nonexistent,32219
cellular,oct,thu,4,999,0,nonexistent,12009
cellular,aug,tue,1,999,0,nonexistent,28770
cellular,may,thu,2,999,0,nonexistent,24334
cellular,apr,thu,1,999,0,nonexistent,34681
cellular,jul,mon,3,999,0,nonexistent,13414
telephone,may,wed,1,999,0,nonexistent,26052
cellular,may,tue,2,999,0,nonexistent,5191
telephone,jun,tue,2,999,0,nonexistent,18412
telephone,may,thu,2,999,0,nonexistent,36601
cellular,apr,fri,2,999,0,nonexistent,30349
telephone,may,mon,2,999,0,nonexistent,2775
cellular,may,fri,4,999,0,nonexistent,15683
telephone,jun,thu,1,999,0,nonexistent,7956
telephone,may,tue,1,999,0,nonexistent,26160
cellular,jul,fri,1,999,0,nonexistent,34789
telephone,jun,wed,1,999,0,nonexistent,6227
cellular,jul,fri,4,999,0,nonexistent,1530
telephone,may,wed,1,999,0,nonexistent,20924
cellular,oct,mon,3,999,0,nonexistent,2900
cellular,aug,tue,2,999,0,nonexistent,23956
cellular,nov,tue,2,999,0,nonexistent,33292
telephone,may,thu,1,999,0,nonexistent,23548
telephone,may,thu,1,999,0,nonexistent,36518
cellular,may,fri,1,999,0,nonexistent,16382
telephone,jun,mon,2,999,0,nonexistent,10680
cellular,may,fri,2,999,1,failure,6587
telephone,jun,fri,2,999,0,nonexistent,13628
telephone,jul,fri,1,999,0,nonexistent,40320
cellular,jul,fri,2,999,0,nonexistent,25697
cellular,aug,fri,1,999,0,nonexistent,37895
cellular,may,mon,1,999,1,failure,16908
telephone,may,tue,2,999,0,nonexistent,16759
cellular,jul,tue,1,999,0,nonexistent,24621
cellular,nov,thu,3,999,0,nonexistent,31957
cellular,nov,mon,1,999,0,nonexistent,34614
cellular,jul,mon,5,999,0,nonexistent,2864
cellular,jul,tue,1,999,0,nonexistent,14574
cellular,aug,wed,3,999,0,nonexistent,6213
cellular,oct,wed,1,999,0,nonexistent,21348
telephone,jun,tue,5,999,0,nonexistent,23380
cellular,jun,mon,4,999,0,nonexistent,2246
telephone,jun,wed,2,999,0,nonexistent,21075
telephone,may,fri,3,999,0,nonexistent,27080
cellular,aug,fri,1,999,0,nonexistent,41180
cellular,oct,wed,1,6,3,success,28695
cellular,jul,wed,8,999,0,nonexistent,8288
telephone,jul,thu,1,999,0,nonexistent,40767
cellular,may,fri,4,999,0,nonexistent,13692
telephone,jun,mon,1,999,0,nonexistent,5460
telephone,may,wed,5,999,0,nonexistent,12785
telephone,jun,fri,14,999,0,nonexistent,4927
telephone,jun,tue,2,999,0,nonexistent,9807
cellular,may,mon,2,999,1,failure,31881
telephone,aug,fri,2,4,2,success,40911
telephone,may,tue,3,999,0,nonexistent,22042
telephone,may,fri,3,999,0,nonexistent,32932
cellular,aug,thu,3,999,0,nonexistent,39683
telephone,may,fri,2,999,0,nonexistent,30233
cellular,jul,thu,3,999,0,nonexistent,24539
cellular,nov,thu,3,999,0,nonexistent,4621
cellular,may,wed,2,999,0,nonexistent,30510
telephone,may,wed,1,999,0,nonexistent,32797
telephone,may,wed,5,999,0,nonexistent,32223
cellular,may,wed,2,999,0,nonexistent,41009
telephone,may,wed,2,999,1,failure,10583
cellular,aug,thu,4,999,0,nonexistent,10516
telephone,jun,mon,4,999,0,nonexistent,14226
cellular,may,wed,2,999,0,nonexistent,1549
telephone,aug,wed,2,999,0,nonexistent,2907
telephone,nov,tue,1,999,0,nonexistent,31429
telephone,may,thu,3,999,0,nonexistent,23584
cellular,aug,tue,1,999,0,nonexistent,19688
cellular,jul,fri,4,999,0,nonexistent,9645
telephone,may,tue,1,999,0,nonexistent,7102
telephone,jun,thu,3,999,0,nonexistent,13347
telephone,jun,tue,2,999,0,nonexistent,15468
cellular,aug,tue,3,999,0,nonexistent,3804
cellular,may,thu,3,999,0,nonexistent,17520
telephone,may,tue,7,999,0,nonexistent,18396
cellular,nov,tue,1,999,0,nonexistent,23684
cellular,jul,fri,5,999,0,nonexistent,29473
telephone,may,mon,2,999,0,nonexistent,37667
cellular,may,mon,3,999,0,nonexistent,34314
cellular,apr,wed,3,999,0,nonexistent,3440
cellular,may,thu,1,999,0,nonexistent,11485
telephone,may,fri,4,999,0,nonexistent,24342
cellular,jul,thu,2,999,0,nonexistent,10147
cellular,nov,wed,4,999,0,nonexistent,25844
cellular,nov,thu,1,999,0,nonexistent,25712
telephone,may,thu,2,999,0,nonexistent,6853
telephone,nov,tue,3,999,0,nonexistent,21195
telephone,may,wed,3,999,0,nonexistent,30057
telephone,may,tue,1,999,0,nonexistent,18907
cellular,jul,tue,1,999,0,nonexistent,20458
telephone,nov,thu,1,999,0,nonexistent,9292
telephone,may,thu,7,999,0,nonexistent,11624
telephone,may,mon,1,999,0,nonexistent,5287
telephone,apr,tue,3,999,0,nonexistent,6009
cellular,aug,wed,3,999,0,nonexistent,31825
cellular,nov,fri,3,999,0,nonexistent,3234
telephone,jun,thu,1,999,0,nonexistent,3788
cellular,may,mon,2,999,0,nonexistent,2902
cellular,jul,mon,1,999,0,nonexistent,25505
telephone,may,fri,2,999,0,nonexistent,17307
telephone,jun,wed,3,999,0,nonexistent,9586
cellular,jul,tue,3,999,0,nonexistent,21858
cellular,aug,fri,4,999,0,nonexistent,26924
telephone,may,wed,2,999,0,nonexistent,25073
cellular,aug,thu,4,999,0,nonexistent,18916
cellular,nov,tue,3,999,0,nonexistent,3916
cellular,apr,thu,1,999,0,nonexistent,40768
telephone,may,wed,2,999,0,nonexistent,11332
cellular,aug,tue,4,999,0,nonexistent,19869
telephone,may,fri,2,999,0,nonexistent,34513
cellular,jul,thu,1,999,0,nonexistent,14490
cellular,aug,mon,4,999,0,nonexistent,34882
telephone,jul,fri,9,999,0,nonexistent,18310
cellular,apr,mon,1,999,0,nonexistent,34398
telephone,jun,wed,1,999,0,nonexistent,34462
cellular,jul,thu,1,999,0,nonexistent,21577
cellular,aug,thu,3,999,0,nonexistent,19362
cellular,aug,wed,1,999,0,nonexistent,9678
cellular,aug,wed,3,999,0,nonexistent,25775
cellular,nov,tue,2,6,4,failure,38024
telephone,may,fri,1,999,0,nonexistent,25187
telephone,may,thu,4,999,0,nonexistent,2037
telephone,may,tue,2,999,0,nonexistent,26876
telephone,may,thu,6,999,0,nonexistent,12249
cellular,jul,thu,1,999,0,nonexistent,40453
telephone,may,tue,2,999,0,nonexistent,22550
telephone,may,fri,3,999,0,nonexistent,9787
cellular,apr,mon,1,999,0,nonexistent,25725
cellular,may,wed,3,999,0,nonexistent,35189
telephone,may,fri,2,999,0,nonexistent,17230
cellular,aug,fri,1,999,0,nonexistent,40808
telephone,jun,mon,3,999,0,nonexistent,37251
cellular,nov,mon,1,999,0,nonexistent,7856
cellular,jul,wed,13,999,0,nonexistent,34785
cellular,jul,wed,1,999,0,nonexistent,27712
telephone,may,thu,1,999,0,nonexistent,27294
cellular,nov,mon,1,999,0,nonexistent,5285
cellular,oct,fri,1,999,0,nonexistent,20321
cellular,jun,mon,1,999,0,nonexistent,27544
cellular,nov,thu,1,999,0,nonexistent,39128
cellular,sep,thu,1,999,1,failure,34888
cellular,aug,mon,3,999,0,nonexistent,32467
telephone,may,fri,3,999,1,failure,29872
telephone,may,wed,4,999,0,nonexistent,31284
telephone,jun,tue,11,999,0,nonexistent,18517
telephone,may,tue,3,999,0,nonexistent,18156
cellular,aug,wed,1,999,0,nonexistent,6521
cellular,may,tue,1,999,0,nonexistent,17896
cellular,nov,fri,1,999,0,nonexistent,38886
telephone,may,tue,8,999,0,nonexistent,15811
cellular,aug,thu,1,3,3,success,6624
cellular,jul,thu,7,999,0,nonexistent,40739
cellular,nov,tue,1,999,0,nonexistent,25150
cellular,jul,thu,2,999,0,nonexistent,8059
cellular,jul,mon,4,999,0,nonexistent,25812
telephone,may,wed,1,999,0,nonexistent,5497
cellular,jun,wed,6,999,0,nonexistent,24218
cellular,may,mon,1,999,0,nonexistent,3139
cellular,jul,wed,6,999,0,nonexistent,13492
telephone,jun,fri,24,999,0,nonexistent,25556
cellular,apr,thu,2,999,0,nonexistent,208
cellular,may,fri,1,999,2,failure,22352
telephone,may,mon,2,999,0,nonexistent,11915
telephone,jun,fri,2,999,0,nonexistent,14478
cellular,jul,wed,13,999,0,nonexistent,10047
cellular,jul,wed,1,999,0,nonexistent,14578
telephone,may,tue,5,999,0,nonexistent,27070
telephone,nov,mon,2,999,1,failure,16737
telephone,may,fri,3,999,0,nonexistent,2508
telephone,may,tue,2,999,0,nonexistent,22645
cellular,may,fri,2,999,0,nonexistent,7611
cellular,apr,mon,1,999,0,nonexistent,31815
telephone,may,fri,3,999,0,nonexistent,18829
telephone,may,tue,1,999,0,nonexistent,20456
cellular,may,fri,5,999,0,nonexistent,4260
cellular,jul,thu,1,999,0,nonexistent,16606
cellular,jul,mon,1,999,0,nonexistent,18873
cellular,sep,thu,1,999,0,nonexistent,28027
cellular,nov,thu,3,999,0,nonexistent,37291
telephone,may,fri,1,999,0,nonexistent,9755
cellular,may,fri,1,999,0,nonexistent,26312
telephone,may,wed,1,999,0,nonexistent,31666
cellular,oct,tue,1,999,0,nonexistent,25520
telephone,may,tue,2,999,0,nonexistent,21366
telephone,jun,fri,4,999,0,nonexistent,28332
cellular,aug,tue,1,999,0,nonexistent,19106
cellular,jul,thu,3,999,0,nonexistent,4400
cellular,nov,tue,1,999,0,nonexistent,24764
cellular,nov,wed,3,999,0,nonexistent,38852
telephone,may,thu,1,999,0,nonexistent,12190
cellular,nov,thu,4,999,0,nonexistent,31772
cellular,aug,wed,1,999,0,nonexistent,36692
cellular,nov,tue,2,3,1,success,11864
telephone,may,thu,1,999,0,nonexistent,13129
cellular,aug,mon,6,999,0,nonexistent,8920
cellular,nov,mon,1,999,1,failure,16899
cellular,aug,tue,1,999,0,nonexistent,36101
cellular,nov,fri,1,999,1,failure,17207
cellular,may,tue,5,999,0,nonexistent,39903
telephone,may,thu,7,999,0,nonexistent,23304
cellular,mar,thu,1,999,0,nonexistent,10508
cellular,jul,thu,1,999,0,nonexistent,37035
cellular,aug,thu,4,999,0,nonexistent,794
cellular,jul,tue,7,999,0,nonexistent,26404
cellular,aug,wed,2,999,0,nonexistent,3345
telephone,jun,fri,5,999,0,nonexistent,30560
telephone,jun,mon,1,999,0,nonexistent,39967
telephone,may,wed,1,999,0,nonexistent,38792
cellular,jul,thu,1,999,0,nonexistent,11268
telephone,may,wed,3,999,0,nonexistent,30542
cellular,jul,mon,3,999,0,nonexistent,11524
cellular,oct,fri,3,999,0,nonexistent,16556
telephone,jun,thu,1,999,0,nonexistent,20425
telephone,may,fri,2,999,0,nonexistent,16961
telephone,may,wed,1,999,0,nonexistent,26199
cellular,aug,thu,3,999,0,nonexistent,5534
telephone,jul,mon,2,999,0,nonexistent,2323
cellular,jul,thu,2,999,0,nonexistent,24092
cellular,may,tue,1,999,1,failure,12997
telephone,may,wed,1,999,0,nonexistent,28492
cellular,jul,thu,1,999,0,nonexistent,37350
cellular,jul,wed,1,999,0,nonexistent,1856
cellular,may,fri,1,999,0,nonexistent,31063
cellular,jul,mon,2,999,0,nonexistent,32548
telephone,may,wed,1,999,0,nonexistent,715
telephone,may,wed,1,999,0,nonexistent,9647
telephone,may,mon,3,999,0,nonexistent,36154
cellular,jul,tue,2,999,0,nonexistent,7907
telephone,jun,wed,3,999,0,nonexistent,19045
cellular,apr,wed,1,999,0,nonexistent,3090
telephone,jun,wed,3,999,0,nonexistent,21073
cellular,aug,mon,4,999,0,nonexistent,29480
cellular,nov,fri,1,999,0,nonexistent,7576
telephone,may,wed,1,999,0,nonexistent,38668
cellular,jul,tue,6,999,0,nonexistent,38715
cellular,aug,wed,3,999,0,nonexistent,16173
cellular,aug,tue,5,999,0,nonexistent,17886
cellular,may,tue,3,999,0,nonexistent,7475
cellular,aug,tue,1,999,0,nonexistent,8713
cellular,may,wed,2,7,1,success,30984
cellular,aug,tue,1,999,1,failure,8069
telephone,jun,wed,4,999,0,nonexistent,28018
cellular,may,mon,1,999,0,nonexistent,15832
telephone,jun,fri,2,999,0,nonexistent,5763
cellular,aug,mon,3,999,0,nonexistent,38931
telephone,oct,mon,1,999,0,nonexistent,35094
cellular,may,wed,1,3,5,success,26145
telephone,jun,fri,3,999,0,nonexistent,25368
telephone,may,tue,1,999,0,nonexistent,26024
telephone,jul,mon,4,999,0,nonexistent,21735
cellular,nov,wed,1,999,0,nonexistent,32203
cellular,aug,wed,4,999,0,nonexistent,26605
cellular,nov,mon,1,999,0,nonexistent,14901
cellular,aug,mon,6,999,0,nonexistent,33745
telephone,jun,fri,2,999,0,nonexistent,13880
cellular,may,mon,1,999,1,failure,16380
telephone,may,tue,2,999,0,nonexistent,31868
cellular,jul,thu,2,999,0,nonexistent,25504
cellular,nov,tue,1,999,0,nonexistent,29519
cellular,apr,fri,1,999,0,nonexistent,224
cellular,aug,tue,1,999,0,nonexistent,21754
telephone,jun,fri,4,999,0,nonexistent,20773
cellular,aug,mon,1,999,0,nonexistent,2287
cellular,apr,mon,1,999,0,nonexistent,38895
cellular,nov,tue,1,999,0,nonexistent,19414
cellular,jul,fri,5,999,0,nonexistent,4515
telephone,jun,mon,1,999,0,nonexistent,31405
telephone,may,mon,5,999,0,nonexistent,6285
cellular,apr,wed,1,999,0,nonexistent,33056
telephone,may,wed,2,999,0,nonexistent,28267
cellular,may,fri,2,999,1,failure,19603
cellular,aug,fri,1,999,0,nonexistent,32232
cellular,nov,tue,3,999,0,nonexistent,9257
cellular,aug,wed,1,999,0,nonexistent,11067
cellular,jul,wed,5,999,0,nonexistent,32217
cellular,jul,mon,4,999,0,nonexistent,24832
telephone,jun,mon,1,999,0,nonexistent,40275
cellular,apr,fri,2,999,1,failure,40447
cellular,jul,thu,6,999,0,nonexistent,35306
cellular,may,mon,2,999,1,failure,36455
cellular,may,fri,1,999,0,nonexistent,11852
telephone,may,thu,2,999,0,nonexistent,28991
telephone,jun,tue,4,999,0,nonexistent,28440
telephone,may,fri,5,999,0,nonexistent,7423
telephone,jun,mon,1,999,0,nonexistent,29143
cellular,may,thu,1,999,0,nonexistent,14921
cellular,aug,wed,1,999,0,nonexistent,32067
cellular,aug,thu,6,999,0,nonexistent,39308
