age,job,marital,education,default,housing,loan,id
48,admin.,divorced,unknown,no,yes,no,12072
38,technician,married,basic.9y,no,no,no,24602
35,technician,married,professional.course,no,yes,no,33790
53,services,married,high.school,unknown,yes,no,28897
58,housemaid,married,basic.4y,no,yes,no,14426
44,admin.,single,university.degree,unknown,yes,no,25410
36,technician,married,high.school,no,yes,no,34464
29,admin.,single,university.degree,no,yes,no,38115
40,services,married,basic.6y,unknown,no,no,26570
55,blue-collar,married,basic.4y,unknown,yes,no,10549
42,services,married,high.school,no,yes,no,23209
34,technician,married,university.degree,no,no,yes,12116
31,blue-collar,married,basic.6y,unknown,yes,no,34425
18,student,single,unknown,no,yes,no,19609
32,blue-collar,married,basic.6y,unknown,yes,no,7759
30,technician,single,professional.course,no,yes,no,3385
34,blue-collar,married,basic.4y,unknown,yes,no,11946
45,blue-collar,single,basic.9y,no,yes,no,30904
36,blue-collar,married,basic.9y,unknown,no,no,31030
35,management,married,university.degree,no,yes,no,25407
48,blue-collar,married,basic.6y,no,no,no,32592
34,technician,married,university.degree,no,no,no,28979
35,management,divorced,university.degree,no,no,no,32023
34,housemaid,married,basic.6y,no,yes,no,18193
40,services,married,basic.6y,unknown,no,no,28510
34,blue-collar,single,basic.9y,no,no,no,26420
35,management,married,university.degree,no,yes,no,31039
39,blue-collar,single,basic.4y,no,yes,yes,33982
25,blue-collar,single,basic.4y,no,yes,no,758
48,admin.,single,university.degree,no,no,no,20851
33,management,single,university.degree,no,yes,no,14618
37,admin.,married,university.degree,no,yes,no,28804
47,technician,married,high.school,no,yes,no,17855
60,retired,married,high.school,no,no,no,7039
32,blue-collar,married,professional.course,unknown,yes,no,2062
51,retired,married,professional.course,no,yes,yes,33632
36,unemployed,single,university.degree,no,no,no,19065
36,admin.,married,university.degree,no,yes,no,949
59,management,married,university.degree,no,no,no,33428
32,technician,single,professional.course,no,yes,no,40541
53,admin.,single,basic.6y,no,yes,no,23439
47,blue-collar,married,high.school,unknown,no,no,21136
59,retired,married,basic.6y,unknown,no,no,595
30,services,married,basic.9y,unknown,yes,no,33739
54,self-employed,married,university.degree,no,no,yes,10478
29,technician,single,university.degree,no,unknown,unknown,13862
48,services,married,high.school,no,no,no,24904
29,admin.,single,university.degree,no,no,no,31638
36,technician,married,professional.course,no,yes,no,32122
76,retired,married,basic.4y,no,yes,no,25443
58,technician,married,professional.course,unknown,yes,no,4005
30,student,single,professional.course,no,unknown,unknown,35213
32,technician,married,university.degree,unknown,no,no,11415
49,services,married,unknown,no,no,no,5223
24,technician,single,university.degree,no,no,yes,20590
38,technician,married,professional.course,no,yes,yes,15259
30,admin.,single,university.degree,no,yes,no,10783
45,self-employed,married,basic.4y,no,yes,yes,29578
40,services,married,high.school,unknown,yes,no,1866
35,admin.,married,university.degree,no,no,no,33140
39,admin.,single,university.degree,unknown,yes,no,16402
26,admin.,single,university.degree,no,yes,no,9538
34,management,married,university.degree,no,no,no,8177
23,student,single,high.school,no,no,no,5288
29,admin.,married,university.degree,no,no,no,6497
36,technician,married,professional.course,no,yes,no,6499
44,admin.,divorced,university.degree,no,yes,no,24430
47,management,married,university.degree,no,no,no,3840
30,unemployed,divorced,high.school,no,yes,no,37081
46,entrepreneur,married,professional.course,no,yes,no,16406
29,admin.,single,university.degree,no,yes,no,4598
30,admin.,married,university.degree,no,no,no,3158
45,management,single,basic.9y,no,yes,no,1884
27,admin.,single,high.school,no,no,no,23329
54,retired,divorced,university.degree,no,yes,yes,31795
44,entrepreneur,married,university.degree,no,yes,yes,7622
35,blue-collar,single,high.school,unknown,no,no,12101
29,admin.,single,university.degree,no,yes,no,39436
44,technician,divorced,professional.course,no,yes,no,8304
23,student,single,high.school,no,no,no,18794
39,admin.,married,basic.9y,unknown,no,no,39570
26,blue-collar,married,professional.course,no,unknown,unknown,12803
50,self-employed,married,basic.9y,unknown,no,no,23029
58,retired,married,basic.4y,unknown,yes,no,33995
57,self-employed,married,university.degree,no,no,no,18617
34,admin.,single,university.degree,no,no,no,29574
36,blue-collar,divorced,basic.6y,unknown,yes,no,4074
52,blue-collar,married,basic.9y,no,yes,no,35635
36,admin.,married,university.degree,no,no,no,23829
26,technician,divorced,professional.course,no,no,yes,13353
55,entrepreneur,married,professional.course,no,no,no,27983
54,management,married,university.degree,unknown,no,yes,38908
59,retired,married,professional.course,no,no,no,31066
35,admin.,single,professional.course,no,yes,no,31766
32,admin.,single,university.degree,no,yes,no,1554
48,self-employed,married,high.school,no,yes,no,26360
25,student,single,high.school,no,unknown,unknown,37808
53,housemaid,married,basic.4y,unknown,yes,no,5436
36,technician,single,professional.course,no,no,yes,9302
45,housemaid,married,university.degree,unknown,yes,no,4190
36,management,single,university.degree,no,yes,no,23620
43,blue-collar,married,unknown,no,yes,no,15698
34,self-employed,married,university.degree,no,no,no,10909
25,technician,single,professional.course,no,no,yes,34791
45,technician,married,professional.course,no,yes,yes,15632
23,housemaid,single,basic.4y,no,no,yes,23876
35,technician,married,university.degree,no,yes,no,29561
37,management,married,high.school,no,no,no,13664
44,blue-collar,divorced,basic.6y,no,no,no,14984
55,housemaid,married,professional.course,no,yes,yes,28121
31,blue-collar,married,basic.9y,no,no,no,15465
45,management,married,basic.9y,no,yes,no,23627
34,admin.,married,university.degree,no,no,no,33286
50,self-employed,married,university.degree,no,yes,no,37384
53,technician,divorced,professional.course,no,no,no,78
53,technician,divorced,professional.course,no,yes,yes,12621
34,technician,married,professional.course,no,yes,no,19716
50,blue-collar,married,basic.4y,no,no,no,11528
45,services,divorced,high.school,no,yes,no,38914
29,blue-collar,married,basic.6y,no,no,no,11278
37,admin.,married,university.degree,no,yes,yes,28525
33,blue-collar,married,high.school,no,yes,no,7767
37,self-employed,single,university.degree,no,no,yes,20111
49,admin.,divorced,university.degree,no,yes,no,10539
27,self-employed,single,university.degree,no,unknown,unknown,13937
44,technician,married,professional.course,no,yes,no,11484
24,student,single,high.school,unknown,yes,no,146
32,technician,single,university.degree,no,yes,no,638
34,technician,single,university.degree,no,yes,no,33475
52,management,married,university.degree,no,yes,no,6895
42,admin.,married,university.degree,no,yes,no,14146
51,admin.,married,basic.9y,no,no,yes,15048
33,technician,married,professional.course,no,no,no,17222
50,blue-collar,married,basic.4y,unknown,yes,no,36112
55,technician,married,basic.9y,unknown,yes,no,35616
31,technician,married,university.degree,no,unknown,unknown,18403
39,blue-collar,married,basic.4y,no,no,yes,18088
33,technician,divorced,professional.course,no,no,no,15716
43,housemaid,single,basic.9y,no,no,no,35145
41,admin.,married,university.degree,no,no,no,26995
40,technician,single,professional.course,no,no,yes,27809
41,management,married,university.degree,unknown,no,no,14926
37,services,divorced,high.school,no,no,no,17957
40,management,married,university.degree,no,no,no,4310
48,technician,single,unknown,no,unknown,unknown,12180
42,management,married,university.degree,no,yes,no,34218
27,technician,single,professional.course,no,no,no,636
26,admin.,single,university.degree,no,no,no,16458
43,unemployed,married,high.school,no,yes,no,11736
42,blue-collar,divorced,basic.4y,no,no,yes,29231
36,admin.,married,high.school,no,no,no,16964
44,technician,married,high.school,no,yes,yes,6634
35,blue-collar,married,high.school,no,yes,no,21462
46,housemaid,married,basic.4y,unknown,no,no,5296
35,blue-collar,single,basic.6y,no,no,no,8999
37,blue-collar,married,basic.6y,no,yes,no,26614
45,unknown,married,basic.9y,unknown,no,no,11329
28,admin.,single,high.school,no,yes,no,10866
49,blue-collar,married,basic.4y,no,no,no,25334
57,self-employed,married,university.degree,no,no,yes,22688
40,blue-collar,married,basic.6y,no,yes,no,16165
40,technician,single,university.degree,no,no,no,4930
45,admin.,divorced,university.degree,no,no,no,24404
53,admin.,married,basic.6y,no,yes,no,22786
30,admin.,married,university.degree,no,no,no,18983
56,management,married,professional.course,no,no,no,34233
25,blue-collar,married,basic.9y,no,no,no,36488
26,technician,single,university.degree,no,no,no,1796
44,blue-collar,single,basic.9y,no,yes,no,21303
34,admin.,married,university.degree,no,no,no,39509
32,admin.,married,university.degree,no,yes,yes,35702
35,technician,single,professional.course,no,yes,yes,31275
54,unemployed,married,professional.course,no,yes,no,24261
41,technician,married,high.school,no,no,no,7931
40,services,married,high.school,no,yes,no,40142
35,blue-collar,married,basic.9y,no,no,no,18411
52,blue-collar,married,basic.4y,no,yes,no,27071
54,housemaid,married,basic.4y,unknown,no,no,18571
43,blue-collar,married,basic.9y,no,no,no,10132
27,blue-collar,married,basic.9y,unknown,yes,no,33812
48,blue-collar,married,basic.6y,unknown,yes,no,25562
42,blue-collar,married,basic.4y,unknown,yes,no,7268
44,self-employed,married,high.school,no,no,yes,10799
32,admin.,single,high.school,no,yes,no,33106
39,housemaid,married,basic.4y,no,yes,no,18051
41,blue-collar,married,basic.4y,no,yes,no,14643
41,management,married,unknown,unknown,yes,no,15643
38,blue-collar,married,basic.6y,unknown,no,no,29925
29,technician,single,professional.course,no,yes,yes,14486
48,technician,married,professional.course,unknown,yes,no,20159
35,admin.,divorced,university.degree,no,yes,no,3444
27,blue-collar,married,basic.6y,unknown,no,no,5225
47,technician,single,professional.course,unknown,no,no,2730
45,admin.,married,basic.9y,unknown,no,yes,14428
40,self-employed,married,university.degree,no,yes,no,13536
52,entrepreneur,married,basic.9y,no,yes,no,6109
45,housemaid,married,basic.4y,unknown,yes,no,18509
34,admin.,married,university.degree,no,yes,no,30090
36,admin.,married,university.degree,no,yes,yes,35134
50,services,married,unknown,unknown,no,no,29283
56,retired,married,basic.4y,unknown,no,no,20898
30,admin.,single,university.degree,no,yes,no,17945
30,blue-collar,married,high.school,no,yes,no,21923
38,technician,married,professional.course,no,yes,yes,12658
39,blue-collar,married,high.school,no,yes,no,14122
37,blue-collar,married,basic.9y,no,yes,no,9899
39,blue-collar,married,basic.9y,no,no,no,24916
71,retired,divorced,basic.4y,no,no,yes,24206
59,retired,married,university.degree,no,yes,no,2957
37,management,married,university.degree,no,no,no,12452
41,management,married,university.degree,no,yes,no,38027
34,technician,single,professional.course,no,no,no,28829
48,admin.,single,university.degree,no,no,no,32108
53,services,married,high.school,unknown,no,no,33486
32,entrepreneur,divorced,university.degree,no,no,no,2926
41,admin.,divorced,university.degree,no,no,no,34994
56,admin.,divorced,university.degree,no,no,no,16489
46,admin.,single,university.degree,no,yes,no,18467
31,entrepreneur,divorced,high.school,no,yes,no,22485
52,blue-collar,divorced,basic.6y,unknown,yes,no,10722
39,blue-collar,divorced,basic.9y,unknown,yes,no,11203
31,admin.,single,university.degree,no,no,no,33474
31,admin.,single,university.degree,unknown,yes,no,11774
36,blue-collar,single,basic.6y,no,yes,no,25293
44,technician,married,professional.course,no,yes,no,9784
31,technician,single,professional.course,no,no,yes,27337
38,admin.,single,university.degree,no,yes,no,16591
31,technician,single,professional.course,no,no,no,27703
34,self-employed,single,university.degree,no,no,no,16179
32,admin.,single,university.degree,no,no,no,4288
31,management,married,high.school,no,no,no,30975
28,admin.,single,university.degree,no,no,no,1307
32,blue-collar,divorced,professional.course,no,no,no,32520
29,blue-collar,single,high.school,no,yes,no,10203
25,self-employed,single,unknown,no,no,no,16647
44,admin.,single,high.school,no,no,no,18473
18,student,single,basic.4y,no,yes,no,8128
48,technician,married,high.school,no,no,no,12839
26,admin.,single,university.degree,no,no,yes,31394
41,housemaid,married,basic.6y,unknown,no,no,986
52,blue-collar,married,basic.4y,no,no,no,23547
50,technician,single,professional.course,no,yes,yes,16281
57,blue-collar,married,basic.4y,unknown,no,yes,33971
34,management,married,university.degree,no,yes,yes,6107
36,admin.,single,university.degree,no,yes,no,1612
58,self-employed,married,university.degree,no,no,no,25846
35,admin.,divorced,basic.9y,unknown,yes,no,7254
45,admin.,married,high.school,no,no,no,699
30,blue-collar,married,basic.9y,no,yes,no,38980
71,retired,married,university.degree,no,no,no,29210
34,blue-collar,single,university.degree,unknown,yes,no,28742
37,technician,single,university.degree,no,yes,yes,26961
46,admin.,single,university.degree,no,no,no,25233
55,admin.,married,high.school,no,yes,no,22203
34,technician,married,professional.course,no,yes,yes,29321
39,blue-collar,married,basic.6y,no,yes,no,28718
50,blue-collar,divorced,basic.9y,no,yes,no,36866
48,technician,divorced,university.degree,no,yes,yes,24653
35,services,single,high.school,no,no,no,33909
43,technician,divorced,professional.course,no,yes,no,31908
27,blue-collar,married,unknown,unknown,yes,no,5008
45,services,divorced,basic.9y,no,no,no,11504
43,services,divorced,basic.6y,no,yes,no,2509
28,admin.,single,high.school,no,no,no,26240
54,blue-collar,married,basic.9y,no,no,yes,27749
41,blue-collar,married,basic.6y,unknown,yes,no,4371
47,admin.,married,university.degree,no,yes,no,34311
36,self-employed,married,basic.9y,no,yes,no,6731
41,admin.,divorced,high.school,no,no,no,26376
52,management,married,high.school,no,yes,yes,8106
45,unemployed,married,basic.9y,no,yes,no,22938
33,blue-collar,married,basic.4y,unknown,no,no,22014
48,retired,married,basic.4y,unknown,no,no,128
43,management,married,professional.course,no,no,no,33918
27,blue-collar,single,basic.9y,no,yes,no,29719
47,entrepreneur,single,university.degree,unknown,yes,no,32075
33,management,married,university.degree,no,no,no,18497
32,admin.,divorced,high.school,no,yes,no,22036
37,admin.,married,unknown,no,yes,no,24202
57,services,divorced,high.school,no,yes,no,14362
74,retired,married,basic.4y,no,no,no,12186
27,blue-collar,married,basic.9y,no,yes,no,17218
